enrollee_id,city,city_development_index,gender,relevant_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,target_label,experience_num,last_new_job_num,company_size_num,experience_group,city_group,training_group,job_change_flag
6622,city_165,0.903,Unknown,Has relevent experience,no_enrollment,Graduate,Business Degree,4,10/49,Funded Startup,1,80,0,Stay,4,1,2,Junior,High,High,No
9777,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Funded Startup,2,74,0,Stay,15,2,4,Senior,High,High,No
24229,city_114,0.926,Male,Has relevent experience,Full time course,Masters,STEM,11,1000-4999,Public Sector,1,13,0,Stay,11,1,6,Senior,High,Low,No
6920,city_114,0.926,Male,No relevent experience,no_enrollment,High School,Unknown,5,Unknown,Unknown,never,81,0,Stay,5,0,4,Junior,High,High,No
24232,city_50,0.8959999999999999,Male,No relevent experience,Full time course,Graduate,STEM,4,Unknown,Unknown,never,36,1,Job Change,4,0,4,Junior,High,Medium,Yes
9891,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,Unknown,Unknown,2,128,0,Stay,21,2,4,Senior,High,Very High,No
31954,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,3,58,0,Stay,10,3,6,Mid,Medium,High,No
7337,city_65,0.802,Male,Has relevent experience,no_enrollment,Masters,STEM,9,1000-4999,Pvt Ltd,2,51,0,Stay,9,2,6,Mid,High,High,No
8681,city_67,0.855,Male,Has relevent experience,Full time course,High School,Unknown,3,50-99,Pvt Ltd,never,104,0,Stay,3,0,3,Junior,High,Very High,No
18190,city_162,0.767,Unknown,No relevent experience,Full time course,High School,Unknown,4,<10,Early Stage Startup,1,43,0,Stay,4,1,1,Junior,High,Medium,No
4070,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,4,0,Stay,21,5,3,Senior,High,Low,No
12085,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,never,50,1,Job Change,10,0,1,Mid,Low,Medium,Yes
10476,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,2,184,0,Stay,21,2,3,Senior,High,Very High,No
17811,city_64,0.6659999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,14,10000+,Pvt Ltd,3,258,1,Job Change,14,3,8,Senior,Medium,Very High,Yes
18042,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,5,1000-4999,Pvt Ltd,2,18,0,Stay,5,2,6,Junior,High,Low,No
26920,city_114,0.926,Male,No relevent experience,no_enrollment,Masters,STEM,4,<10,Pvt Ltd,2,21,0,Stay,4,2,1,Junior,High,Low,No
11877,city_73,0.754,Male,No relevent experience,Part time course,Masters,STEM,10,10000+,Public Sector,2,41,0,Stay,10,2,8,Mid,High,Medium,No
25670,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,3,20,0,Stay,9,3,4,Mid,High,Low,No
12132,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,4,17,0,Stay,21,4,4,Senior,High,Low,No
32242,city_103,0.92,Male,No relevent experience,Part time course,Graduate,STEM,1,Unknown,Unknown,1,128,1,Job Change,1,1,4,Entry,High,Very High,Yes
23334,city_145,0.555,Male,Has relevent experience,no_enrollment,Unknown,Unknown,5,Unknown,Unknown,never,24,1,Job Change,5,0,4,Junior,Low,Low,Yes
1596,city_103,0.92,Unknown,No relevent experience,no_enrollment,Graduate,No Major,<1,50-99,Pvt Ltd,,180,0,Stay,0,1,3,Entry,High,Very High,No
6493,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,68,0,Stay,21,2,8,Senior,High,High,No
25788,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,Other,>20,Unknown,Unknown,1,51,1,Job Change,21,1,4,Senior,High,High,Yes
16795,city_136,0.897,Unknown,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,>4,282,0,Stay,21,5,7,Senior,High,Very High,No
1987,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,500-999,Pvt Ltd,1,22,0,Stay,17,1,5,Senior,Low,Low,No
20013,city_16,0.91,Male,No relevent experience,no_enrollment,Primary School,Unknown,2,Unknown,Unknown,never,81,0,Stay,2,0,4,Junior,High,High,No
10505,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,80,0,Stay,3,1,4,Junior,Medium,High,No
23777,city_65,0.802,Unknown,No relevent experience,no_enrollment,High School,Unknown,4,Unknown,Unknown,,23,0,Stay,4,1,4,Junior,High,Low,No
19415,city_126,0.479,Unknown,Has relevent experience,no_enrollment,Phd,Humanities,>20,Unknown,Unknown,>4,79,1,Job Change,21,5,4,Senior,Low,High,Yes
4165,city_103,0.92,Male,No relevent experience,no_enrollment,Phd,Humanities,>20,1000-4999,Public Sector,2,83,0,Stay,21,2,6,Senior,High,High,No
31214,city_59,0.775,Male,Has relevent experience,Part time course,Graduate,STEM,10,1000-4999,Pvt Ltd,>4,14,1,Job Change,10,5,6,Mid,High,Low,Yes
11968,city_71,0.884,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,6,<10,Early Stage Startup,4,50,1,Job Change,6,4,1,Mid,High,Medium,Yes
32338,city_123,0.738,Male,No relevent experience,Full time course,Masters,Other,4,Unknown,Pvt Ltd,never,68,1,Job Change,4,0,4,Junior,Medium,High,Yes
16923,city_103,0.92,Unknown,No relevent experience,Full time course,Graduate,STEM,5,Unknown,Public Sector,1,112,1,Job Change,5,1,4,Junior,High,Very High,Yes
17852,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,Unknown,12,50-99,Pvt Ltd,4,128,1,Job Change,12,4,3,Senior,High,Very High,Yes
24117,city_109,0.701,Male,Has relevent experience,no_enrollment,Masters,STEM,16,10/49,Pvt Ltd,3,11,0,Stay,16,3,2,Senior,Medium,Low,No
31664,city_100,0.887,Unknown,No relevent experience,Full time course,High School,Unknown,9,Unknown,Unknown,2,67,0,Stay,9,2,4,Mid,High,High,No
23052,city_16,0.91,Other,Has relevent experience,Part time course,Graduate,STEM,4,Unknown,Unknown,never,62,0,Stay,4,0,4,Junior,High,High,No
31117,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,Unknown,Unknown,>4,268,0,Stay,21,5,4,Senior,High,Very High,No
10851,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,26,1,Job Change,5,1,8,Junior,Medium,Medium,Yes
18953,city_103,0.92,Male,No relevent experience,Full time course,High School,Unknown,11,10/49,Public Sector,1,44,0,Stay,11,1,2,Senior,High,Medium,No
4055,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,1,86,0,Stay,4,1,4,Junior,High,High,No
21828,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,46,0,Stay,21,5,6,Senior,High,Medium,No
11731,city_74,0.579,Unknown,No relevent experience,Unknown,Graduate,STEM,2,Unknown,Unknown,,178,1,Job Change,2,1,4,Junior,Low,Very High,Yes
1672,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,49,0,Stay,5,1,8,Junior,High,Medium,No
15710,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,14,10/49,Pvt Ltd,1,15,0,Stay,14,1,2,Senior,High,Low,No
14524,city_114,0.926,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Unknown,,3,0,Stay,6,1,2,Mid,High,Low,No
16228,city_55,0.7390000000000001,Unknown,No relevent experience,no_enrollment,High School,Unknown,3,Unknown,Unknown,never,29,0,Stay,3,0,4,Junior,Medium,Medium,No
16448,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,1,8,1,Job Change,4,1,6,Junior,Medium,Low,Yes
9369,city_100,0.887,Male,No relevent experience,Full time course,Graduate,STEM,9,Unknown,Unknown,1,44,0,Stay,9,1,4,Mid,High,Medium,No
13629,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,1,50-99,Pvt Ltd,1,27,1,Job Change,1,1,3,Entry,Medium,Medium,Yes
4434,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Early Stage Startup,,32,0,Stay,5,1,3,Junior,Medium,Medium,No
20002,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,>4,23,0,Stay,17,5,3,Senior,High,Low,No
30749,city_64,0.6659999999999999,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,2,0,Stay,21,5,3,Senior,Medium,Low,No
905,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,2,9,0,Stay,6,2,2,Mid,High,Low,No
11771,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,7,10000+,Pvt Ltd,3,87,1,Job Change,7,3,8,Mid,Medium,High,Yes
5552,city_89,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,2,500-999,Public Sector,2,13,0,Stay,2,2,5,Junior,High,Low,No
26133,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,1,76,0,Stay,10,1,3,Mid,High,High,No
5369,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,15,Unknown,Unknown,1,18,1,Job Change,15,1,4,Senior,High,Low,Yes
18259,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Masters,STEM,12,50-99,Pvt Ltd,1,53,0,Stay,12,1,3,Senior,High,High,No
4034,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,11,0,Stay,21,5,4,Senior,High,Low,No
30110,city_160,0.92,Male,Has relevent experience,Full time course,High School,Unknown,9,10000+,Pvt Ltd,2,45,0,Stay,9,2,8,Mid,High,Medium,No
32526,city_64,0.6659999999999999,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,2,5,0,Stay,10,2,3,Mid,Medium,Low,No
23937,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,5000-9999,Pvt Ltd,1,90,0,Stay,11,1,7,Senior,High,High,No
313,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10/49,Pvt Ltd,2,4,0,Stay,14,2,2,Senior,High,Low,No
3714,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,3,10,0,Stay,21,3,2,Senior,High,Low,No
17798,city_23,0.899,Male,Has relevent experience,Part time course,Graduate,STEM,16,10000+,Pvt Ltd,1,82,0,Stay,16,1,8,Senior,High,High,No
12583,city_100,0.887,Male,No relevent experience,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,>4,26,0,Stay,19,5,3,Senior,High,Medium,No
7086,city_16,0.91,Male,No relevent experience,no_enrollment,Unknown,Unknown,9,Unknown,Unknown,never,21,1,Job Change,9,0,4,Mid,High,Low,Yes
19588,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,13,10000+,Pvt Ltd,1,107,1,Job Change,13,1,8,Senior,Medium,Very High,Yes
9042,city_26,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,11,<10,Pvt Ltd,2,29,1,Job Change,11,2,1,Senior,Medium,Medium,Yes
26881,city_57,0.866,Male,No relevent experience,no_enrollment,High School,Unknown,4,Unknown,Unknown,never,66,0,Stay,4,0,4,Junior,High,High,No
27010,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,3,Unknown,Unknown,never,42,1,Job Change,3,0,4,Junior,Medium,Medium,Yes
12035,city_158,0.7659999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,1,64,0,Stay,10,1,4,Mid,High,High,No
29860,city_98,0.949,Unknown,Has relevent experience,Part time course,High School,Unknown,5,<10,Early Stage Startup,1,61,0,Stay,5,1,1,Junior,High,High,No
23922,city_36,0.893,Unknown,Has relevent experience,no_enrollment,Phd,Humanities,>20,10000+,Pvt Ltd,>4,11,0,Stay,21,5,8,Senior,High,Low,No
7648,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,Unknown,Unknown,3,222,1,Job Change,12,3,4,Senior,High,Very High,Yes
1673,city_103,0.92,Male,No relevent experience,Full time course,Graduate,Other,9,Unknown,Unknown,never,83,1,Job Change,9,0,4,Mid,High,High,Yes
12431,city_73,0.754,Male,No relevent experience,Full time course,Graduate,STEM,<1,Unknown,Unknown,never,19,1,Job Change,0,0,4,Entry,High,Low,Yes
19178,city_90,0.698,Male,No relevent experience,Part time course,Graduate,STEM,18,10/49,Early Stage Startup,1,97,0,Stay,18,1,2,Senior,Medium,High,No
15421,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,>4,36,1,Job Change,8,5,4,Mid,Medium,Medium,Yes
32305,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,Unknown,Unknown,1,69,0,Stay,21,1,4,Senior,High,High,No
27431,city_128,0.527,Male,No relevent experience,Full time course,High School,Unknown,<1,100-500,NGO,2,57,1,Job Change,0,2,4,Entry,Low,High,Yes
1342,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Public Sector,>4,166,0,Stay,10,5,8,Mid,High,Very High,No
21363,city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,<10,Pvt Ltd,>4,226,0,Stay,16,5,1,Senior,High,Very High,No
3788,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Other,>4,46,0,Stay,21,5,7,Senior,High,Medium,No
21130,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Masters,STEM,8,10000+,Pvt Ltd,never,42,0,Stay,8,0,8,Mid,High,Medium,No
11177,city_24,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,7,Unknown,Unknown,1,70,0,Stay,7,1,4,Mid,Medium,High,No
10546,city_70,0.698,Male,No relevent experience,Full time course,High School,Unknown,10,10/49,Early Stage Startup,1,102,1,Job Change,10,1,2,Mid,Medium,Very High,Yes
9063,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,5000-9999,Pvt Ltd,never,67,1,Job Change,1,0,7,Entry,Medium,High,Yes
30691,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,16,5000-9999,Pvt Ltd,never,194,0,Stay,16,0,7,Senior,High,Very High,No
22743,city_107,0.518,Male,Has relevent experience,Part time course,Masters,STEM,<1,Unknown,Unknown,2,14,1,Job Change,0,2,4,Entry,Low,Low,Yes
1521,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,never,12,0,Stay,8,0,8,Mid,High,Low,No
4754,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,100,0,Stay,21,5,1,Senior,High,High,No
24644,city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,41,0,Stay,21,5,1,Senior,High,Medium,No
9523,city_21,0.624,Female,Has relevent experience,Part time course,Graduate,STEM,4,Unknown,Unknown,1,56,0,Stay,4,1,4,Junior,Medium,High,No
30423,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,1,151,0,Stay,5,1,3,Junior,High,Very High,No
12795,city_114,0.926,Male,No relevent experience,Full time course,High School,Unknown,5,50-99,Pvt Ltd,2,43,0,Stay,5,2,3,Junior,High,Medium,No
23533,city_103,0.92,Unknown,No relevent experience,Full time course,High School,Unknown,2,500-999,Pvt Ltd,1,40,0,Stay,2,1,5,Junior,High,Medium,No
15839,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,3,42,0,Stay,6,3,2,Mid,High,Medium,No
4693,city_21,0.624,Unknown,No relevent experience,Part time course,Graduate,STEM,4,100-500,Pvt Ltd,never,70,1,Job Change,4,0,4,Junior,Medium,High,Yes
25858,city_101,0.5579999999999999,Male,Has relevent experience,Part time course,Masters,STEM,12,Unknown,Unknown,4,35,1,Job Change,12,4,4,Senior,Low,Medium,Yes
9959,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,1,46,0,Stay,7,1,4,Mid,High,Medium,No
24773,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,2,149,0,Stay,9,2,8,Mid,High,Very High,No
14872,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,1,10,0,Stay,16,1,8,Senior,High,Low,No
25723,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,88,0,Stay,21,5,3,Senior,High,High,No
10057,city_159,0.843,Male,Has relevent experience,Full time course,Masters,STEM,8,Unknown,Unknown,1,1,0,Stay,8,1,4,Mid,High,Low,No
19930,city_50,0.8959999999999999,Unknown,Has relevent experience,no_enrollment,High School,Unknown,6,<10,Funded Startup,2,8,0,Stay,6,2,1,Mid,High,Low,No
3206,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,2,23,0,Stay,15,2,6,Senior,High,Low,No
12588,city_11,0.55,Male,No relevent experience,Full time course,Graduate,STEM,3,Unknown,Unknown,never,72,1,Job Change,3,0,4,Junior,Low,High,Yes
8035,city_93,0.865,Male,Has relevent experience,Unknown,High School,Unknown,5,50-99,Public Sector,3,50,0,Stay,5,3,3,Junior,High,Medium,No
6115,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,116,0,Stay,21,1,4,Senior,High,Very High,No
6705,city_21,0.624,Unknown,No relevent experience,no_enrollment,Primary School,Unknown,3,Unknown,Unknown,never,14,0,Stay,3,0,4,Junior,Medium,Low,No
17451,city_162,0.767,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,Unknown,Unknown,1,55,0,Stay,17,1,4,Senior,High,High,No
58,city_21,0.624,Male,Has relevent experience,Full time course,High School,Unknown,3,Unknown,Pvt Ltd,never,53,1,Job Change,3,0,4,Junior,Medium,High,Yes
3402,city_21,0.624,Female,No relevent experience,Full time course,Graduate,STEM,5,10/49,Funded Startup,1,32,0,Stay,5,1,2,Junior,Medium,Medium,No
6639,city_16,0.91,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5,5000-9999,Pvt Ltd,1,94,0,Stay,5,1,7,Junior,High,High,No
15544,city_21,0.624,Unknown,No relevent experience,Full time course,High School,Unknown,1,Unknown,Unknown,never,166,1,Job Change,1,0,4,Entry,Medium,Very High,Yes
28573,city_74,0.579,Unknown,Has relevent experience,Unknown,Graduate,STEM,6,50-99,Pvt Ltd,1,56,1,Job Change,6,1,3,Mid,Low,High,Yes
12506,city_136,0.897,Male,No relevent experience,no_enrollment,Masters,Business Degree,18,50-99,NGO,1,31,0,Stay,18,1,3,Senior,High,Medium,No
12496,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,<1,10/49,Unknown,,12,1,Job Change,0,1,2,Entry,Medium,Low,Yes
7652,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,Unknown,Unknown,never,28,1,Job Change,10,0,4,Mid,Medium,Medium,Yes
28858,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,62,0,Stay,11,1,3,Senior,High,High,No
19395,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Masters,STEM,1,50-99,Pvt Ltd,1,126,0,Stay,1,1,3,Entry,Medium,Very High,No
11192,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,3,165,1,Job Change,15,3,6,Senior,Low,Very High,Yes
24767,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,79,0,Stay,21,5,8,Senior,High,High,No
1819,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,NGO,>4,26,1,Job Change,21,5,5,Senior,Medium,Medium,Yes
13943,city_16,0.91,Male,No relevent experience,no_enrollment,Masters,Humanities,7,100-500,NGO,1,14,0,Stay,7,1,4,Mid,High,Low,No
2865,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,16,10/49,Pvt Ltd,1,144,0,Stay,16,1,2,Senior,High,Very High,No
11805,city_104,0.924,Male,No relevent experience,no_enrollment,Masters,Arts,5,50-99,Pvt Ltd,2,116,0,Stay,5,2,3,Junior,High,Very High,No
9815,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,Funded Startup,4,14,1,Job Change,19,4,4,Senior,High,Low,Yes
3533,city_114,0.926,Male,No relevent experience,no_enrollment,High School,Unknown,7,<10,Funded Startup,1,46,0,Stay,7,1,1,Mid,High,Medium,No
20305,city_103,0.92,Male,No relevent experience,no_enrollment,High School,Unknown,3,Unknown,Unknown,never,29,0,Stay,3,0,4,Junior,High,Medium,No
21497,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,Pvt Ltd,never,11,1,Job Change,6,0,5,Mid,Medium,Low,Yes
27628,city_75,0.939,Male,No relevent experience,Part time course,High School,Unknown,3,Unknown,Public Sector,2,57,0,Stay,3,2,4,Junior,High,High,No
28744,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Funded Startup,1,102,0,Stay,6,1,2,Mid,High,Very High,No
9086,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,43,0,Stay,6,1,3,Mid,Medium,Medium,No
14382,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,>4,25,0,Stay,6,5,8,Mid,High,Low,No
5671,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,2,10/49,Early Stage Startup,2,38,0,Stay,2,2,2,Junior,Medium,Medium,No
32972,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,1,180,0,Stay,4,1,8,Junior,High,Very High,No
28875,city_160,0.92,Unknown,No relevent experience,Full time course,Graduate,STEM,2,Unknown,Unknown,1,13,1,Job Change,2,1,4,Junior,High,Low,Yes
26666,city_16,0.91,Male,No relevent experience,Part time course,Graduate,STEM,6,10000+,Pvt Ltd,>4,24,0,Stay,6,5,8,Mid,High,Low,No
4888,city_67,0.855,Female,Has relevent experience,no_enrollment,Graduate,Other,3,100-500,Pvt Ltd,1,42,0,Stay,3,1,4,Junior,High,Medium,No
7896,city_67,0.855,Female,Has relevent experience,no_enrollment,High School,Unknown,2,100-500,NGO,1,24,0,Stay,2,1,4,Junior,High,Low,No
3308,city_104,0.924,Female,Has relevent experience,no_enrollment,Masters,STEM,2,50-99,Pvt Ltd,1,60,0,Stay,2,1,3,Junior,High,High,No
15037,city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,Unknown,Pvt Ltd,1,226,0,Stay,15,1,4,Senior,High,Very High,No
